path	chapter	relevance	use_case	action
report/model_decision/20260220_psf_score_calibration/plots/calibration_curve_test.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_score_calibration/plots/probability_distributions_test.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_score_calibration/plots/score_distributions_test.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_score_calibration/plots/confusion_test_threshold.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_stability_pass/plots/test_metrics_models.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_stability_pass/plots/sample_logloss_correct_vs_wrong.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_stability_pass/plots/vif_bar.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_stability_pass/plots/prob_scatter_logistic_vs_xgb_test.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_latent_compare/results/plots/test_metrics_three_models.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_latent_compare/results/plots/roc_test_three_models.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_latent_compare/results/plots/pr_test_three_models.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_psf_latent_compare/results/plots/combined_top_coefficients.png	Chapter 4 / Appendix	Medium	Gate calibration and auxiliary classification diagnostics	Select if used in morphology-aware chapter
report/model_decision/20260220_moe_contract_runs/moe_softmix_stamps_best_true_pred_z.png	Chapter 4	Medium	MoE qualitative examples	Use with quantitative table only
report/model_decision/20260220_moe_contract_runs/moe_softmix_stamps_worst_true_pred_z.png	Chapter 4	Medium	MoE qualitative examples	Use with quantitative table only
report/model_decision/20260220_moe_contract_runs/moe_softmix_stamps_random_true_pred_z.png	Chapter 4	Medium	MoE qualitative examples	Use with quantitative table only
report/model_decision/20260223_feature_importance_plots/nonpsf_expert_feature_importance_pixels_top20.png	Chapter 4	High	Specialist vs baseline feature-mechanism interpretation	Promote
report/model_decision/20260223_feature_importance_plots/psf_vs_nonpsf_feature_importance_pixels_top20_normalized.png	Chapter 4	High	Specialist vs baseline feature-mechanism interpretation	Promote
report/model_decision/20260223_feature_importance_plots/softmix_effective_feature_importance_pixels_top20.png	Chapter 4	High	Specialist vs baseline feature-mechanism interpretation	Promote
report/model_decision/20260223_feature_importance_plots/psf_vs_nonpsf_feature_importance_pixels_top20.png	Chapter 4	High	Specialist vs baseline feature-mechanism interpretation	Promote
report/model_decision/20260223_feature_importance_plots/nonpsf_vs_softmix_feature_importance_pixels_top20.png	Chapter 4	High	Specialist vs baseline feature-mechanism interpretation	Promote
report/model_decision/20260223_feature_importance_plots/psf_vs_nonpsf_feature_importance_pixels_normalized_diff.png	Chapter 4	High	Specialist vs baseline feature-mechanism interpretation	Promote
report/model_decision/20260223_weighted_sweep_results/weighted_sweep_01_chi2_vs_weight.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260223_weighted_sweep_results/weighted_sweep_02_delta_vs_baseline.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260223_weighted_sweep_results/weighted_sweep_03_gateA_passfail.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_weighted_sweep_results/weighted_sweep_01_chi2_vs_weight.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_weighted_sweep_results/weighted_sweep_02_delta_vs_baseline.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_weighted_sweep_results/weighted_sweep_03_gateA_passfail.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11/forensics_01_chi2_distribution.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11/forensics_02_field_lift.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11/forensics_03_gate_prob_density.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11/forensics_04_feature_effects.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_01_chi2_distribution.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_02_field_lift.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_03_gate_prob_density.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_04_feature_effects.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_05_crowding_error_correlation.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_06_outlier_rate_by_crowding_bin.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_05_bright_influence_error_correlation.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_07_influence_spearman_vs_radius.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_08_outlier_rate_by_influence_decile.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_09_fornax_vs_nonfornax_influence_error.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_outlier_forensics_base_v11_noflux/forensics_10_brightest_neighbor_distance_hist.png	Chapter 4-6	High	Tail-risk analysis and model-limit vs ceiling evidence	Promote
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/000_fornax_isolated_sid4860368988553636864.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/001_fornax_isolated_sid4860328100464573696.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/002_fornax_isolated_sid4860328306623023872.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/003_fornax_isolated_sid4860361708584795648.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/004_fornax_isolated_sid4861086832206640384.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/005_fornax_isolated_sid4860297760815663488.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/006_fornax_isolated_sid4860357722855156096.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/007_fornax_isolated_sid4860362082246043392.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/008_fornax_isolated_sid4860357168803384064.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/009_fornax_isolated_sid4861086729127417856.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/010_fornax_isolated_sid4860349953258376192.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/011_fornax_isolated_sid4861134420444536704.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/012_fornax_isolated_sid4861120092434231040.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/013_nonfornax_isolated_sid3340878317359633920.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/014_nonfornax_isolated_sid239497241967790208.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/015_nonfornax_isolated_sid493363408688480512.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/016_nonfornax_isolated_sid4365630606215171328.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/017_nonfornax_isolated_sid239401378299160064.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/018_nonfornax_isolated_sid5921740314623474944.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/019_nonfornax_isolated_sid239433397276912512.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/020_nonfornax_isolated_sid5921387989852019328.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/021_nonfornax_isolated_sid4182229871974686208.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/022_nonfornax_isolated_sid4365566563965756288.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/023_nonfornax_isolated_sid493389698182968576.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/024_nonfornax_isolated_sid5921723615774257280.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/025_nonfornax_isolated_sid6438512596429982592.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/026_nonfornax_isolated_sid493388353859262336.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/027_nonfornax_isolated_sid4182456062132533888.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/028_nonfornax_isolated_sid3340790596948725760.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/029_nonfornax_isolated_sid1772993423554301184.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/030_nonfornax_isolated_sid5921740314609076992.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/031_nonfornax_isolated_sid4365655310869489024.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
report/model_decision/20260224_visual_residual_audit_base_v11/outlier_visual_audit/032_nonfornax_isolated_sid428361488140000896.png	Chapter 5 / Appendix	Low	Large galleries; qualitative forensics only	Keep 6-12 pre-defined exemplars
